Date,SOI_index
2025-06-23,0.48999999999999994
2025-06-30,0.5599999999999999
2025-07-07,0.5806451612903226
2025-07-14,0.5354838709677419
2025-07-21,0.49032258064516127
2025-07-28,0.44516129032258067
2025-08-04,0.3944700460829494
2025-08-11,0.3096774193548387
2025-08-18,0.21935483870967745
2025-08-25,0.12903225806451615
2025-09-01,0.03870967741935485
2025-09-08,0.1466666666666667
2025-09-15,0.4033333333333334
2025-09-22,0.6600000000000001
2025-09-29,0.9166666666666669
2025-10-06,1.0947619047619048
2025-10-13,1.1
2025-10-20,1.1
2025-10-27,1.1
2025-11-03,1.0842857142857143
2025-11-10,0.88
2025-11-17,0.6233333333333333
