series,n_obs,adf_statistic,p_value,critical_1%,critical_5%,critical_10%,stationary,trend_exists,crop,session,state,variable,category
wheat_harvesting_SC_TMIN,576,-3.4684146152136006,0.00883630808964402,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,SC,TMIN,Wheat Harvesting
wheat_harvesting_SC_AWND,576,-2.7445431243373584,0.066642397513992,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,SC,AWND,Wheat Harvesting
wheat_harvesting_SD_TMAX,576,-4.66736532546652,9.686949034083183e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,SD,TMAX,Wheat Harvesting
wheat_harvesting_SD_TMIN,576,-4.901055143644634,3.4709809744055285e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,SD,TMIN,Wheat Harvesting
wheat_harvesting_SD_AWND,576,-3.255578638650828,0.016984699271102376,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,SD,AWND,Wheat Harvesting
wheat_harvesting_TN_TMAX,576,-5.092108090814079,1.4540392165511312e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,TN,TMAX,Wheat Harvesting
wheat_harvesting_TN_TMIN,576,-4.242102469708022,0.0005587311856756467,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,TN,TMIN,Wheat Harvesting
wheat_harvesting_TN_AWND,576,-2.96664235920312,0.03812920561427996,-3.4421235439968862,-2.866733577794069,-2.569536010842615,Yes,No,wheat,harvesting,TN,AWND,Wheat Harvesting
wheat_harvesting_TX_TMAX,576,-5.0040191523773405,2.1790246349605327e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,TX,TMAX,Wheat Harvesting
wheat_harvesting_TX_TMIN,576,-3.2757329116744716,0.01599868015209283,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,TX,TMIN,Wheat Harvesting
wheat_harvesting_TX_AWND,576,-3.534299132072829,0.007148694966652228,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,TX,AWND,Wheat Harvesting
wheat_harvesting_UT_TMAX,576,-2.73380941062531,0.06836825205976217,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,UT,TMAX,Wheat Harvesting
wheat_harvesting_UT_TMIN,576,-4.189504561275897,0.0006863790932798423,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,UT,TMIN,Wheat Harvesting
wheat_harvesting_UT_AWND,576,-1.6752602019889928,0.44390211589434575,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,UT,AWND,Wheat Harvesting
wheat_harvesting_VA_TMAX,576,-4.995042432863582,2.270003933340625e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,VA,TMAX,Wheat Harvesting
wheat_harvesting_VA_TMIN,576,-3.0937554197394617,0.027018780125512752,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,VA,TMIN,Wheat Harvesting
wheat_harvesting_VA_AWND,576,-2.8337453293230954,0.05361281722347011,-3.4421235439968862,-2.866733577794069,-2.569536010842615,No,Yes,wheat,harvesting,VA,AWND,Wheat Harvesting
wheat_harvesting_VT_TMAX,576,-4.676716715050315,9.304902200962235e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,VT,TMAX,Wheat Harvesting
wheat_harvesting_VT_TMIN,576,-3.6533462740189293,0.004819346545948576,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,VT,TMIN,Wheat Harvesting
wheat_harvesting_VT_AWND,576,-1.8422043557614751,0.3597187116702687,-3.442102384299813,-2.8667242618524233,-2.569531046591633,No,Yes,wheat,harvesting,VT,AWND,Wheat Harvesting
wheat_harvesting_WA_TMAX,576,-5.1148742384516135,1.3084990843385063e-05,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,WA,TMAX,Wheat Harvesting
wheat_harvesting_WA_TMIN,576,-3.367489489713099,0.012118357342075467,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,WA,TMIN,Wheat Harvesting
wheat_harvesting_WA_AWND,576,-2.9798239362711216,0.03682203450545134,-3.4421235439968862,-2.866733577794069,-2.569536010842615,Yes,No,wheat,harvesting,WA,AWND,Wheat Harvesting
wheat_harvesting_WI_TMAX,576,-4.752023155965557,6.712305953213133e-05,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,WI,TMAX,Wheat Harvesting
wheat_harvesting_WI_TMIN,576,-4.535349103975573,0.00016965646926187777,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,WI,TMIN,Wheat Harvesting
wheat_harvesting_WI_AWND,576,-2.868892207321585,0.04908684038657864,-3.442102384299813,-2.8667242618524233,-2.569531046591633,Yes,No,wheat,harvesting,WI,AWND,Wheat Harvesting
wheat_harvesting_WV_TMAX,576,-5.1121423590613695,1.3251900285321653e-05,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,WV,TMAX,Wheat Harvesting
wheat_harvesting_WV_TMIN,576,-3.8993145991381057,0.002039897073555838,-3.4421660928041633,-2.8667523104859627,-2.56954599309042,Yes,No,wheat,harvesting,WV,TMIN,Wheat Harvesting
wheat_harvesting_WV_AWND,576,-3.0452463643350964,0.03087960566312217,-3.4421235439968862,-2.866733577794069,-2.569536010842615,Yes,No,wheat,harvesting,WV,AWND,Wheat Harvesting
wheat_harvesting_WY_TMAX,576,-4.230585700844468,0.000584604346026238,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,WY,TMAX,Wheat Harvesting
wheat_harvesting_WY_TMIN,576,-4.165891635473297,0.0007521886562311663,-3.442081300525009,-2.8667149792729596,-2.569526100127551,Yes,No,wheat,harvesting,WY,TMIN,Wheat Harvesting
wheat_harvesting_WY_AWND,576,-5.241918655467017,7.2151817408332765e-06,-3.4421447800270673,-2.8667429272780858,-2.5695409929766093,Yes,No,wheat,harvesting,WY,AWND,Wheat Harvesting
